CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-05 00:00,29.8,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-06 00:00,29.8,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-07 00:00,29.6,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-08 00:00,31.4,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-11 00:00,29,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-12 00:00,32.2,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-16 00:00,29.6,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-17 00:00,32,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-18 00:00,29.6,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-19 00:00,33,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-20 00:00,33.2,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-21 00:00,29.8,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-22 00:00,31.8,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-28 00:00,30.8,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-07-31 00:00,29.4,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-09-24 00:00,30.6,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-09-25 00:00,32.2,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-09-26 00:00,32.6,50,,1200
27045020,CASERI [27045020],7.8117222220,-74.93597222,72,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Caucasia,15/05/1970 00:00,27/09/2018 14:12,TEMPERATURA,TMX_CON,Temperatura máxima diaria,Diaria,2010-09-27 00:00,28.6,50,,1200
