fecha,año,semana_epidemiologica,casos_dengue,temp,temp_max,temp_min,hum_esp,hum_rel,prec,dias_lluvia,vel_vi,vel_vi_max,vel_vi_min,uv
2023-06-10,2023,23,29,26.40142857142857,28.72,24.580000000000002,20.18285714285714,93.14999999999999,57.48,7,0.16,0.4228571428571429,0.017142857142857144,2.1471428571428572
2023-06-17,2023,24,34,27.194285714285712,29.891428571428573,24.975714285714282,20.66142857142857,90.97,43.91,6,0.18142857142857144,0.4185714285714286,0.012857142857142857,2.5357142857142856
2023-06-24,2023,25,15,27.442857142857143,30.108571428571427,25.085714285714285,20.511428571428574,89.15142857142857,20.54,4,0.18285714285714286,0.39,0.03571428571428571,2.498571428571428
2023-07-01,2023,26,19,26.592857142857145,28.95,24.442857142857143,20.217142857142857,92.1842857142857,33.91,6,0.19142857142857145,0.44571428571428573,0.025714285714285714,2.312857142857143
2023-07-08,2023,27,37,26.268571428571427,28.812857142857144,24.327142857142857,19.860000000000003,92.51857142857143,82.29,6,0.15857142857142859,0.35285714285714287,0.037142857142857144,2.2057142857142855
2023-07-15,2023,28,48,27.139999999999997,30.072857142857142,24.74142857142857,20.43285714285714,90.34571428571428,27.89,7,0.15571428571428572,0.4242857142857143,0.022857142857142857,2.7399999999999998
2023-07-22,2023,29,34,27.435714285714287,30.267142857142858,25.15857142857143,20.16142857142857,87.63571428571429,7.97,3,0.20428571428571426,0.47428571428571425,0.027142857142857142,2.7085714285714286
2023-07-29,2023,30,34,27.009999999999998,29.54,24.78142857142857,20.454285714285714,91.17285714285715,27.94,6,0.15857142857142859,0.3885714285714285,0.022857142857142857,2.4085714285714284
2023-08-05,2023,31,34,27.375714285714285,30.435714285714287,25.012857142857143,20.732857142857142,90.58142857142857,59.89,6,0.1657142857142857,0.4228571428571429,0.024285714285714282,2.5471428571428567
2023-08-12,2023,32,43,27.59714285714286,30.352857142857143,25.512857142857143,21.104285714285712,90.88571428571429,10.19,5,0.15142857142857144,0.34142857142857147,0.030000000000000002,2.1885714285714286
2023-08-19,2023,33,28,26.884285714285713,29.51571428571429,25.054285714285715,20.268571428571427,90.93142857142857,12.59,5,0.14857142857142858,0.3742857142857143,0.030000000000000002,2.454285714285714
2023-08-26,2023,34,41,27.047142857142855,29.78142857142857,25.065714285714286,20.225714285714286,90.07000000000001,20.88,5,0.13999999999999999,0.33285714285714285,0.038571428571428576,2.417142857142857
2023-09-02,2023,35,38,27.755714285714287,30.73857142857143,25.46,21.132857142857144,90.13142857142857,16.64,3,0.1685714285714286,0.41714285714285715,0.03428571428571429,2.5
2023-09-09,2023,36,36,26.915714285714284,29.555714285714284,24.954285714285714,20.28857142857143,90.85857142857142,27.44,4,0.14285714285714285,0.41428571428571426,0.025714285714285714,2.197142857142857
2023-09-16,2023,37,51,26.97142857142857,29.678571428571427,24.877142857142854,20.252857142857145,90.46142857142857,49.06,6,0.18571428571428572,0.44857142857142857,0.04,2.4085714285714284
2023-09-23,2023,38,38,27.131428571428568,30.101428571428574,24.861428571428572,20.518571428571427,90.71285714285715,30.77,7,0.1742857142857143,0.42142857142857143,0.05285714285714286,2.335714285714286
2023-09-30,2023,39,31,27.107142857142858,29.662857142857142,25.344285714285714,20.837142857142858,92.12571428571428,43.17,7,0.17142857142857143,0.39285714285714285,0.03571428571428571,2.2357142857142858
2023-10-07,2023,40,33,26.814285714285713,29.41857142857143,24.81714285714286,20.295714285714286,91.46428571428571,41.05,7,0.16714285714285712,0.37857142857142856,0.04428571428571428,2.15
2023-10-14,2023,41,22,26.91714285714286,29.261428571428574,25.108571428571427,20.462857142857143,91.64428571428572,29.92,6,0.19571428571428573,0.44,0.027142857142857142,1.9457142857142855
2023-10-21,2023,42,34,26.924285714285713,29.747142857142855,24.78142857142857,20.252857142857145,90.79285714285713,12.16,5,0.16,0.37142857142857144,0.032857142857142856,1.8457142857142856
